# Time-averaged data for fix printcond
# TimeStep v_totalcondx v_totalcondy v_totalcondz
3774 0.00116038 -0.00614676 0.00246332
3776 0.00126827 -0.00641854 0.00212596
3778 0.00141523 -0.00665911 0.00180223
3780 0.00159166 -0.0068683 0.0014867
3782 0.00178418 -0.0070464 0.00117286
3784 0.00197598 -0.00719631 0.000853837
3786 0.00214958 -0.00732219 0.000524581
3788 0.00228956 -0.00742922 0.000183734
3790 0.00238485 -0.00752249 -0.000164065
3792 0.0024297 -0.00760517 -0.00050653
3794 0.00242369 -0.00767694 -0.000824106
3796 0.00237207 -0.00773408 -0.00109223
3798 0.00228492 -0.00777166 -0.00128614
3800 0.00217277 -0.0077853 -0.00138779
3802 0.00204271 -0.00777186 -0.00139011
3804 0.00189657 -0.00773053 -0.00129948
3806 0.0017318 -0.00766317 -0.00113797
3808 0.00155011 -0.0075698 -0.000939119
3810 0.00135128 -0.00745658 -0.000742529
3812 0.00113749 -0.00732691 -0.000579804
3814 0.000912721 -0.00718294 -0.000465041
3816 0.000683895 -0.00702802 -0.000392722
3818 0.000461127 -0.00686632 -0.000344122
3820 0.0002561 -0.00670164 -0.0002966
3822 7.8797e-05 -0.00653657 -0.000230374
3824 -6.4679e-05 -0.0063725 -0.000130598
3826 -0.000173003 -0.00620997 1.23666e-05
3828 -0.000249921 -0.00604893 0.000202784
3830 -0.000303498 -0.00588923 0.000439311
3832 -0.000344284 -0.00573185 0.000714914
3834 -0.000383278 -0.00557797 0.00101928
3836 -0.000429631 -0.00542412 0.00134247
3838 -0.000489527 -0.00526832 0.00167335
3840 -0.000564065 -0.00510933 0.00200395
3842 -0.000653083 -0.00494446 0.00232612
3844 -0.000753683 -0.00477197 0.00263388
3846 -0.000862281 -0.00459246 0.00292176
3848 -0.000977505 -0.00440879 0.00318192
3850 -0.00110099 -0.00422626 0.00340257
3852 -0.00123323 -0.00405277 0.00356703
3854 -0.00137622 -0.00389506 0.00365931
3856 -0.00152913 -0.0037579 0.00366887
3858 -0.00168763 -0.00364269 0.003595
3860 -0.00184628 -0.00354731 0.00344734
3862 -0.0020034 -0.00346877 0.0032397
3864 -0.00215859 -0.00339965 0.00299261
3866 -0.00231431 -0.0033331 0.00272412
3868 -0.00247312 -0.00326335 0.00244844
3870 -0.00263454 -0.00318574 0.0021781
3872 -0.002794 -0.00309704 0.0019245
3874 -0.00294301 -0.00299483 0.00169393
3876 -0.00307008 -0.00288049 0.00149391
3878 -0.00316338 -0.00275951 0.00133015
3880 -0.00321462 -0.00264304 0.00120659
3882 -0.00322378 -0.00254976 0.0011257
3884 -0.00320238 -0.00250548 0.00108865
3886 -0.00316903 -0.00253459 0.00109343
3888 -0.00313344 -0.00264424 0.00112864
3890 -0.00308469 -0.00281068 0.0011774
3892 -0.00300896 -0.0029941 0.00121983
3894 -0.00290457 -0.0031677 0.00123998
3896 -0.00278348 -0.00332264 0.00123223
3898 -0.00265757 -0.00345735 0.00120352
3900 -0.00253523 -0.00356955 0.00117104
3902 -0.00242646 -0.00365687 0.00115698
3904 -0.00234523 -0.00371948 0.00118265
3906 -0.00230572 -0.0037622 0.00125987
3908 -0.00231723 -0.00379078 0.00139028
3910 -0.00238324 -0.00381237 0.00156187
3912 -0.00250015 -0.00383358 0.00175379
3914 -0.00265917 -0.003859 0.00194093
3916 -0.00284929 -0.00389087 0.00209468
3918 -0.00305808 -0.00392933 0.00218342
3920 -0.00327199 -0.0039723 0.00217768
3922 -0.00347779 -0.00401639 0.00205838
3924 -0.00366616 -0.00405929 0.00182321
3926 -0.00383081 -0.00409832 0.0014896
3928 -0.00396632 -0.00412898 0.00108509
3930 -0.00406563 -0.00414266 0.000637324
3932 -0.00412048 -0.00412797 0.000168806
3934 -0.00412511 -0.00407582 -0.000304325
3936 -0.00407995 -0.00398509 -0.000772115
3938 -0.00399217 -0.00386376 -0.0012305
3940 -0.00387198 -0.00372467 -0.00167902
3942 -0.00372884 -0.00357945 -0.00211934
3944 -0.00356946 -0.003435 -0.00255408
3946 -0.00339633 -0.00329518 -0.002985
3948 -0.00320994 -0.00315802 -0.00341402
3950 -0.00300933 -0.00301839 -0.00384059
3952 -0.0027933 -0.00286959 -0.00426028
3954 -0.00256311 -0.00270373 -0.00466457
3956 -0.00231794 -0.00251357 -0.00503354
3958 -0.00205976 -0.00229129 -0.00534056
3960 -0.00179162 -0.00203133 -0.00555867
3962 -0.00151534 -0.00173483 -0.00567569
3964 -0.00123043 -0.00141026 -0.00570299
3966 -0.000937455 -0.00107146 -0.0056702
3968 -0.000639132 -0.000731407 -0.00560733
3970 -0.000341521 -0.000400924 -0.00553849
3972 -5.4133e-05 -9.01834e-05 -0.00548326
3974 0.000210422 0.000190259 -0.00545892
3976 0.000437415 0.000429598 -0.00548033
3978 0.000612602 0.000618962 -0.00555688
3980 0.0007259 0.000754834 -0.00568851
3982 0.000774426 0.000841702 -0.00586424
3984 0.000762694 0.000892328 -0.00606387
3986 0.000699474 0.000925587 -0.00626183
3988 0.000593952 0.000962461 -0.00643221
3990 0.000454163 0.00102111 -0.00655398
3992 0.000288652 0.00111328 -0.00661498
3994 0.000105633 0.00124124 -0.0066163
3996 -8.5943e-05 0.00139842 -0.00656443
3998 -0.000277466 0.00157304 -0.00647633
4000 -0.000456283 0.00175135 -0.00638087
4002 -0.000607763 0.00192278 -0.0063045
4004 -0.000714618 0.00208482 -0.00626338
4006 -0.000761754 0.00224199 -0.00625887
4008 -0.000742524 0.00239934 -0.00628219
4010 -0.000660449 0.00255789 -0.00632108
4012 -0.000525402 0.00271564 -0.00636304
4014 -0.000346233 0.00287173 -0.00639557
4016 -0.000134433 0.00302663 -0.00640691
4018 0.000101161 0.00318399 -0.0063845
4020 0.000354327 0.00335036 -0.00631478
4022 0.000619855 0.00353417 -0.00618374
4024 0.000890006 0.00374376 -0.00597796
4026 0.00115984 0.00398747 -0.00568439
4028 0.00142076 0.0042707 -0.00529488
4030 0.00165997 0.00459478 -0.00481379
4032 0.00186315 0.00495688 -0.0042639
4034 0.00201998 0.00535047 -0.00367964
4036 0.00212859 0.00576632 -0.00309322
4038 0.00219361 0.00619453 -0.0025304
4040 0.00222028 0.00662646 -0.00201725
4042 0.00221253 0.00705494 -0.0015806
4044 0.00217621 0.00747191 -0.00123441
4046 0.00212228 0.00786575 -0.000969002
4048 0.00206628 0.00822136 -0.000758798
4050 0.00202543 0.00852393 -0.000578151
4052 0.00201608 0.00876333 -0.000410259
4054 0.00205047 0.00893691 -0.000247261
4056 0.00213358 0.00904968 -8.67101e-05
4058 0.00226276 0.00911137 7.11179e-05
4060 0.00243045 0.00913263 0.000224103
4062 0.00262779 0.00912178 0.00036911
4064 0.00284688 0.00908377 0.000503109
4066 0.00308116 0.00902016 0.00062425
4068 0.00332474 0.00892967 0.000732155
4070 0.00357179 0.00880904 0.000827205
4072 0.00381675 0.00865427 0.000909894
4074 0.00405504 0.0084621 0.000980868
4076 0.00428251 0.00823188 0.00103906
4078 0.00449394 0.00796724 0.00108009
4080 0.00468094 0.00767614 0.00109526
4082 0.0048255 0.00737366 0.00106394
4084 0.00490176 0.00707927 0.000958308
4086 0.00489165 0.00681224 0.000760756
4088 0.00480482 0.00658985 0.000484707
4090 0.0046736 0.00641989 0.00016401
4092 0.00452974 0.00630809 -0.000169069
4094 0.00439291 0.0062581 -0.000494093
4096 0.00427295 0.00626807 -0.000800323
4098 0.00417135 0.00633006 -0.0010753
4100 0.00408812 0.00643221 -0.00130609
4102 0.00402405 0.00656224 -0.00147998
4104 0.00397991 0.00671036 -0.00158722
4106 0.00395495 0.00687046 -0.00162323
4108 0.00394621 0.00703969 -0.00158859
4110 0.00394976 0.00721696 -0.00148756
4112 0.00396247 0.00740141 -0.00132652
4114 0.00398302 0.00759134 -0.0011138
4116 0.00401172 0.00778389 -0.000860579
4118 0.00404917 0.00797752 -0.000581527
4120 0.00409557 0.0081688 -0.000293384
4122 0.00414923 0.00835647 -1.41665e-05
4124 0.00420611 0.00854249 0.000238125
4126 0.00426018 0.00873098 0.000446661
4128 0.00430497 0.00892658 0.000597053
4130 0.00433623 0.00913162 0.000679318
4132 0.00435433 0.0093439 0.000689329
4134 0.00436427 0.0095558 0.000628114
4136 0.00437327 0.00975549 0.000500067
4138 0.0043874 0.00992915 0.00031303
4140 0.00440935 0.0100631 7.96407e-05
4142 0.00443834 0.0101455 -0.000183323
4144 0.00447179 0.0101687 -0.000458652
4146 0.00450784 0.0101314 -0.000733311
4148 0.00454687 0.0100391 -0.000999501
4150 0.00459158 0.00990212 -0.00125195
4152 0.00464533 0.00973297 -0.0014861
4154 0.00471061 0.00954408 -0.00169815
4156 0.00478833 0.00934734 -0.00188546
4158 0.00487747 0.00915352 -0.00204655
4160 0.00497283 0.008972 -0.00217872
4162 0.00506894 0.00881048 -0.00227713
4164 0.00515995 0.00867528 -0.00233278
4166 0.00524075 0.00857106 -0.00233316
4168 0.00531277 0.00849921 -0.00226654
4170 0.00537624 0.0084594 -0.00212573
4172 0.00543168 0.0084494 -0.00191117
4174 0.00547959 0.00846527 -0.00162956
4176 0.00551986 0.00850228 -0.00129086
4178 0.00555079 0.0085563 -0.00090633
4180 0.00556979 0.00862497 -0.000490803
4182 0.00556779 0.00871047 -6.67459e-05
4184 0.0055354 0.00881774 0.000334521
4186 0.00546748 0.00895111 0.000682555
4188 0.00536705 0.0091101 0.000961866
4190 0.00524399 0.00928761 0.00117413
4192 0.00510942 0.00947262 0.00132583
4194 0.00497149 0.00965111 0.0014234
4196 0.00483567 0.00980921 0.00147042
4198 0.00470635 0.00993526 0.00147081
4200 0.00458788 0.0100213 0.00143156
4202 0.00448446 0.0100644 0.00136305
4204 0.00439951 0.0100673 0.0012778
4206 0.00433504 0.0100382 0.00118891
4208 0.00428904 0.00998993 0.00110939
4210 0.00426157 0.00993585 0.001051
4212 0.00425123 0.00988836 0.00102512
4214 0.00425511 0.00985704 0.00104267
4216 0.00426924 0.00984761 0.00111245
4218 0.00428845 0.00986175 0.00123693
4220 0.00430626 0.00989699 0.00140662
4222 0.00431564 0.00994702 0.00159711
4224 0.00431138 0.0100029 0.00177416
4226 0.00429333 0.0100551 0.00190598
4228 0.00426736 0.0100944 0.00197339
4230 0.00424202 0.0101127 0.00197106
4232 0.00422391 0.0101032 0.00190322
4234 0.00421504 0.0100602 0.0017804
4236 0.00421294 0.00998342 0.001621
4238 0.00421602 0.00987166 0.00144864
4240 0.00422749 0.00972581 0.00129313
4242 0.00425533 0.00954954 0.00118555
4244 0.00430217 0.00935045 0.00114879
4246 0.00436639 0.00913649 0.00118792
4248 0.00444012 0.0089149 0.00129348
4250 0.00451486 0.00869072 0.00144932
4252 0.0045854 0.0084666 0.0016368
4254 0.00465059 0.00824293 0.00183435
4256 0.0047127 0.00801813 0.00201705
4258 0.00477603 0.00778929 0.00216023
4260 0.00484549 0.00755408 0.00224677
4262 0.00492565 0.00731087 0.00227127
4264 0.0050181 0.00706191 0.00224687
4266 0.00512284 0.00681234 0.00219227
4268 0.00523901 0.0065696 0.00212715
4270 0.00536521 0.00634412 0.00207017
4272 0.00549952 0.00614892 0.00203732
4274 0.00563899 0.00599722 0.00203979
4276 0.00577888 0.00589773 0.00208203
4278 0.00591188 0.00585091 0.00216169
4280 0.00602913 0.00584907 0.00227237
4282 0.00612161 0.00587987 0.00240639
4284 0.00617534 0.00592949 0.0025539
4286 0.00617842 0.0059847 0.00270352
4288 0.00611897 0.00603319 0.00284109
4290 0.00598692 0.00606379 0.00295138
4292 0.00577716 0.00606661 0.00302178
4294 0.00549244 0.00603345 0.00304603
4296 0.00514139 0.00595898 0.0030257
4298 0.00473613 0.00584144 0.00296794
4300 0.00428837 0.00567987 0.00288198
4302 0.00380907 0.00547796 0.00277868
4304 0.00330593 0.00524168 0.00266934
4306 0.00278877 0.00497791 0.00256372
4308 0.00226541 0.00469391 0.00247056
4310 0.00174196 0.00439705 0.00239711
4312 0.0012235 0.00409453 0.0023486
4314 0.000713091 0.00379232 0.00232793
4316 0.00021067 0.00349415 0.00233646
4318 -0.000287242 0.00320317 0.00237566
4320 -0.000786811 0.00291958 0.00244796
4322 -0.00129553 0.00263966 0.00255488
4324 -0.00181612 0.00236689 0.00269142
4326 -0.00234242 0.00210901 0.00284155
4328 -0.00286388 0.00187538 0.00298075
4330 -0.00337193 0.00167225 0.00308923
4332 -0.00386221 0.00150218 0.00316167
4334 -0.00433216 0.0013665 0.00320486
4336 -0.00477902 0.00126604 0.00322942
4338 -0.00520036 0.0011996 0.00324442
4340 -0.00559499 0.00116305 0.00325643
4342 -0.00596197 0.00115035 0.00326991
4344 -0.00629933 0.0011555 0.00328842
4346 -0.00660326 0.00117404 0.00331486
4348 -0.006868 0.00120318 0.00335292
4350 -0.00708848 0.00124183 0.00340251
4352 -0.00725987 0.00128941 0.00346302
4354 -0.00737844 0.001345 0.00353276
4356 -0.00744238 0.0014069 0.00360829
4358 -0.00745231 0.00147202 0.00368462
4360 -0.00741098 0.00153638 0.00375592
4362 -0.00732239 0.00159802 0.00381727
4364 -0.00719292 0.00165367 0.00386354
4366 -0.00703068 0.00170067 0.00389028
4368 -0.00684508 0.00173723 0.00389384
4370 -0.00664642 0.00176234 0.00387115
4372 -0.00644523 0.00177574 0.00381996
4374 -0.00625112 0.00177796 0.00373926
4376 -0.0060728 0.00177063 0.00363003
4378 -0.00591713 0.00175688 0.00349588
4380 -0.00578208 0.00174019 0.00334257
4382 -0.0056641 0.00172644 0.00317864
4384 -0.00555546 0.00172281 0.00301749
4386 -0.00544631 0.00173756 0.00286873
4388 -0.00532468 0.00177935 0.002743
4390 -0.00517861 0.00185548 0.00265026
4392 -0.00499855 0.00197083 0.0025971
4394 -0.00477934 0.00212697 0.00258504
4396 -0.00452153 0.00232196 0.00260934
4398 -0.00423148 0.00255039 0.00266024
4400 -0.00391941 0.0028012 0.00272783
4402 -0.00360049 0.00306642 0.00280253
4404 -0.0032906 0.00333522 0.00287565
4406 -0.00300507 0.00360006 0.00294067
4408 -0.00275469 0.00385856 0.00299241
4410 -0.00254333 0.00411255 0.00302732
4412 -0.00236891 0.00436565 0.00304571
4414 -0.00222555 0.00462141 0.0030537
4416 -0.00210538 0.00488296 0.0030621
4418 -0.00199949 0.00515287 0.00308264
4420 -0.00189832 0.00543312 0.00312543
4422 -0.00179358 0.00572196 0.00319375
4424 -0.00167784 0.00601513 0.00328591
4426 -0.00154608 0.00630587 0.00339538
4428 -0.00139603 0.00658555 0.00351425
4430 -0.00123043 0.00684883 0.00363256
4432 -0.00105515 0.00709286 0.00374052
4434 -0.000875995 0.00731321 0.00383124
4436 -0.000699091 0.0075053 0.00389691
4438 -0.000531403 0.00766255 0.00392698
4440 -0.000381019 0.00777183 0.0039074
4442 -0.000260662 0.00782117 0.00381927
4444 -0.000180158 0.00780404 0.00364846
4446 -0.000147389 0.00772239 0.00339461
4448 -0.000163932 0.00758767 0.00307369
4450 -0.000222841 0.0074153 0.00270791
4452 -0.000309679 0.00722086 0.00232127
4454 -0.000407047 0.00701735 0.00193158
4456 -0.000500687 0.00681648 0.00155245
4458 -0.000579045 0.00663036 0.00119633
4460 -0.000634762 0.00647217 0.000876318
4462 -0.000665645 0.00635576 0.000606585
4464 -0.000666506 0.00629306 0.000396522
4466 -0.000636714 0.0062915 0.000251281
4468 -0.000578772 0.00635255 0.00017013
4470 -0.000498318 0.00647268 0.00014821
4472 -0.000402812 0.00664477 0.000178091
4474 -0.000300049 0.00685901 0.000249955
4476 -0.000197094 0.00710371 0.000353007
4478 -0.000100434 0.00736719 0.000475979
4480 -1.61114e-05 0.00763853 0.000608357
4482 5.0385e-05 0.00790795 0.000740742
4484 9.46197e-05 0.00816672 0.000865187
4486 0.000113592 0.00840711 0.000975542
4488 0.000105721 0.00862219 0.001068
4490 7.07777e-05 0.00880564 0.00114125
4492 9.62759e-06 0.00895252 0.00119671
4494 -7.55657e-05 0.00906084 0.00123811
4496 -0.000181715 0.0091327 0.00127038
4498 -0.000305062 0.00917439 0.00129828
4500 -0.000440598 0.00919582 0.00132562
4502 -0.000582014 0.0092099 0.00135573
4504 -0.00072092 0.00922964 0.00139202
4506 -0.00084889 0.00926433 0.00143723
4508 -0.000959967 0.0093178 0.00149361
4510 -0.0010504 0.00938951 0.00156503
4512 -0.00111762 0.00947786 0.0016577
4514 -0.0011603 0.00958092 0.00177761
4516 -0.00117706 0.00969704 0.00192674
4518 -0.00116369 0.00982367 0.00210056
4520 -0.00111005 0.00995582 0.00228731
4522 -0.000998749 0.0100838 0.00247068
4524 -0.000810973 0.010191 0.00263591
4526 -0.000538702 0.0102537 0.00277759
4528 -0.000195734 0.010246 0.00290232
4530 0.000189469 0.0101524 0.00302833
4532 0.00058559 0.00998581 0.00317398
4534 0.000970653 0.00976707 0.00334697
4536 0.00133205 0.00950475 0.00353919
4538 0.00166504 0.009219 0.0037475
4540 0.00196615 0.008933 0.00397229
4542 0.00223028 0.0086632 0.00421104
4544 0.00245701 0.00841665 0.00445274
4546 0.00264197 0.00818866 0.00468233
4548 0.0027836 0.00796995 0.00488445
4550 0.00288572 0.00775324 0.00504901
4552 0.00295567 0.00753685 0.00517174
4554 0.0030011 0.00732377 0.00525111
4556 0.00303085 0.00711859 0.00529145
4558 0.00305335 0.00692641 0.00529531
4560 0.00307942 0.00674675 0.00526803
4562 0.00312118 0.00657247 0.00521665
4564 0.00318954 0.00639057 0.00514804
4566 0.00329226 0.00618364 0.00507322
4568 0.00343825 0.00593328 0.00501349
4570 0.00363154 0.00563064 0.00498424
4572 0.00387307 0.00527945 0.00498782
4574 0.00415689 0.00489342 0.00500813
4576 0.00447325 0.00448851 0.00502211
4578 0.00480915 0.0040765 0.00500765
4580 0.0051477 0.00366422 0.00494474
4582 0.00546734 0.00325338 0.00481377
4584 0.00574312 0.00283825 0.00459681
4586 0.0059504 0.00240124 0.00428394
4588 0.00607285 0.00191391 0.00388116
4590 0.00611142 0.0013565 0.00341384
4592 0.00609053 0.000748272 0.00291993
4594 0.00604949 0.000147072 0.00243334
4596 0.00602791 -0.000391678 0.00197068
4598 0.00604895 -0.000849675 0.00153179
4600 0.00611434 -0.0012378 0.00111355
4602 0.00621247 -0.00157211 0.000722063
4604 0.00632304 -0.00186272 0.000365796
4606 0.00642644 -0.00211491 5.52773e-05
4608 0.00651152 -0.00233424 -0.000197427
4610 0.00657284 -0.00252809 -0.000387437
4612 0.00661091 -0.00270622 -0.000514063
4614 0.0066299 -0.00287715 -0.000578917
4616 0.0066331 -0.0030432 -0.000585831
4618 0.00662003 -0.00320102 -0.000541186
4620 0.00658842 -0.0033475 -0.000455822
4622 0.00653863 -0.0034833 -0.000345042
4624 0.00647662 -0.00360783 -0.000222501
4626 0.00641076 -0.00371992 -9.2954e-05
4628 0.00635103 -0.00381392 5.21757e-05
4630 0.00630487 -0.00388192 0.000230306
4632 0.00627541 -0.00391494 0.000462783
4634 0.00627165 -0.00391132 0.000781057
4636 0.00630842 -0.00388562 0.00122291
4638 0.00639569 -0.00386234 0.00181811
4640 0.00652226 -0.00385622 0.00256445
4642 0.00664588 -0.00385911 0.00340668
4644 0.00671447 -0.00385254 0.00425658
4646 0.00670367 -0.00382863 0.00504011
4648 0.00662598 -0.00379593 0.00573914
4650 0.00650863 -0.00376612 0.00636622
4652 0.00637329 -0.0037443 0.00693437
4654 0.0062348 -0.00372886 0.00745001
4656 0.00610454 -0.00371398 0.00791455
4658 0.00599106 -0.00369231 0.00832755
4660 0.00589928 -0.00365719 0.00869039
4662 0.00582867 -0.00360648 0.00900947
4664 0.00577186 -0.00354765 0.00930044
4666 0.00571553 -0.00350066 0.00958931
4668 0.0056465 -0.00348586 0.00989773
4670 0.00556104 -0.00349543 0.0102157
4672 0.00546402 -0.0034867 0.0105019
4674 0.00535837 -0.00341511 0.0107229
4676 0.00523893 -0.00326952 0.0108831
4678 0.00509581 -0.00306905 0.011013
4680 0.0049192 -0.00283629 0.0111411
4682 0.00470034 -0.00258419 0.0112862
4684 0.00443143 -0.00231726 0.0114603
4686 0.00410815 -0.00203562 0.0116737
4688 0.00373663 -0.0017405 0.0119385
4690 0.00334666 -0.00144148 0.0122744
4692 0.00299911 -0.00115739 0.0127068
4694 0.00274585 -0.000896544 0.013232
4696 0.00256331 -0.000637304 0.0137819
4698 0.00237365 -0.000345752 0.0142536
4700 0.00212627 -1.31345e-05 0.0145761
4702 0.00183659 0.000337807 0.0147497
4704 0.0015415 0.00067817 0.0148084
4706 0.00126047 0.00098964 0.0147799
4708 0.000994627 0.00126014 0.0146788
4710 0.000736446 0.00147578 0.0145159
4712 0.000471817 0.0016246 0.0143022
4714 0.000186025 0.00169748 0.0140596
4716 -0.000133757 0.00169141 0.0138252
4718 -0.000496789 0.00161354 0.0136457
4720 -0.000906004 0.00148854 0.0135517
4722 -0.00136084 0.00136158 0.0135242
4724 -0.00185628 0.00127542 0.0135151
4726 -0.00238544 0.00124945 0.0134899
4728 -0.00294364 0.00127897 0.013446
4730 -0.0035306 0.00135122 0.013396
4732 -0.00415498 0.00145703 0.0133523
4734 -0.00482632 0.00159051 0.0133251
4736 -0.00554122 0.00174553 0.0133217
4738 -0.00627897 0.00191393 0.0133369
4740 -0.00702136 0.00209194 0.0133602
4742 -0.00775435 0.00227748 0.0133785
4744 -0.00845471 0.00246025 0.0133707
4746 -0.00909108 0.00261819 0.0133137
4748 -0.0096204 0.00271281 0.0131974
4750 -0.00999937 0.00270112 0.0130258
4752 -0.0102302 0.00258517 0.0127839
4754 -0.0103845 0.00243952 0.0124345
4756 -0.0105541 0.00235969 0.0119648
4758 -0.0107862 0.00238965 0.011409
4760 -0.0110735 0.00250855 0.0108157
4762 -0.0113876 0.00267324 0.0102177
4764 -0.0117004 0.00284303 0.0096313
4766 -0.0119841 0.00298372 0.0090722
4768 -0.0122236 0.00307311 0.00855494
4770 -0.0124245 0.00310357 0.0080939
4772 -0.0126147 0.0030774 0.00769855
4774 -0.0128314 0.00300514 0.00736827
4776 -0.0131065 0.00290093 0.00708741
4778 -0.0134518 0.00279162 0.00685052
4780 -0.0138404 0.00270972 0.00668627
4782 -0.0142141 0.00266977 0.00662643
4784 -0.0145209 0.00266314 0.00666237
4786 -0.0147422 0.00267474 0.00674602
4788 -0.0148857 0.00269638 0.00683236
4790 -0.0149703 0.00272642 0.00690065
4792 -0.0150183 0.00276729 0.00694884
4794 -0.0150472 0.00282247 0.00698356
4796 -0.0150664 0.00289344 0.0070143
4798 -0.0150826 0.00297801 0.00705418
4800 -0.0151045 0.00306982 0.00712103
4802 -0.0151453 0.00315785 0.00723649
4804 -0.0152309 0.00322413 0.00742734
4806 -0.0154076 0.00324032 0.00771283
4808 -0.0156951 0.00318398 0.00805644
4810 -0.0160363 0.00306837 0.00837364
4812 -0.0163384 0.00293421 0.0086169
4814 -0.0165437 0.00281554 0.00880614
4816 -0.0166668 0.00271403 0.00897844
4818 -0.0167398 0.00261702 0.00914348
4820 -0.0167716 0.00251705 0.00929539
4822 -0.0167569 0.00241181 0.00942741
4824 -0.0166849 0.00230627 0.0095363
4826 -0.0165438 0.00220951 0.00962174
4828 -0.0163222 0.00213428 0.00968459
4830 -0.0160119 0.00209556 0.00972536
4832 -0.0156119 0.00210107 0.00974232
4834 -0.0151491 0.0021463 0.00974007
4836 -0.0146863 0.00221803 0.00973126
4838 -0.0142947 0.00230629 0.00972552
4840 -0.0140154 0.00240682 0.00972276
4842 -0.0138436 0.00251482 0.0097194
4844 -0.0137527 0.00262302 0.00971614
4846 -0.0137179 0.0027233 0.00971753
4848 -0.0137235 0.00280822 0.00972816
4850 -0.0137615 0.00287058 0.00975095
4852 -0.013828 0.00290253 0.00978474
4854 -0.01392 0.00289405 0.00982255
4856 -0.0140324 0.00283271 0.00985072
4858 -0.014159 0.00270048 0.00984907
4860 -0.0142954 0.00247686 0.0097974
4862 -0.014442 0.00214222 0.00968054
4864 -0.0145934 0.00169326 0.00948903
4866 -0.0147205 0.00116767 0.00922174
4868 -0.0147829 0.000639177 0.00889009
4870 -0.0147624 0.000173237 0.0085162
4872 -0.0146772 -0.000208269 0.00812478
4874 -0.0145622 -0.00051957 0.00773516
4876 -0.0144492 -0.000783373 0.0073614
4878 -0.0143608 -0.00101471 0.00701544
4880 -0.014308 -0.00121882 0.00670954
4882 -0.0142869 -0.00139228 0.00645547
4884 -0.0142793 -0.00152556 0.00626201
4886 -0.0142644 -0.00160485 0.00613286
4888 -0.0142421 -0.00161522 0.00606497
4890 -0.0142412 -0.00154508 0.00604621
4892 -0.0142932 -0.00138951 0.00606214
4894 -0.0144014 -0.00115347 0.00609316
4896 -0.0145384 -0.000850896 0.00612501
4898 -0.0146708 -0.000499477 0.00615117
4900 -0.0147772 -0.00011504 0.00617006
4902 -0.0148492 0.000290756 0.0061834
4904 -0.0148855 0.000709281 0.00619572
4906 -0.0148874 0.00113279 0.00621351
4908 -0.0148555 0.00155238 0.00624363
4910 -0.0147882 0.00195606 0.00628995
4912 -0.0146803 0.00232807 0.00634686
4914 -0.0145273 0.00265056 0.00639316
4916 -0.0143319 0.00290806 0.00639648
4918 -0.0141081 0.00309334 0.00633291
4920 -0.0138728 0.00320972 0.00620062
4922 -0.0136377 0.00326974 0.00601794
4924 -0.0134075 0.00329422 0.00580503
4926 -0.0131855 0.00331415 0.00557075
4928 -0.0129779 0.0033736 0.00531099
4930 -0.0127958 0.0035222 0.00501482
4932 -0.0126439 0.00378596 0.00467553
4934 -0.0125205 0.00414738 0.00429957
4936 -0.0124193 0.00456245 0.00390209
4938 -0.0123383 0.00499455 0.00349456
4940 -0.0122784 0.00542085 0.00309393
4942 -0.0122398 0.0058251 0.00273053
4944 -0.0122163 0.00618626 0.00245986
4946 -0.0121932 0.00647279 0.00235739
4948 -0.0121525 0.00665497 0.00247233
4950 -0.0120838 0.00673573 0.00277827
4952 -0.0119828 0.00675101 0.00320474
4954 -0.0118445 0.00674084 0.00369317
4956 -0.0116607 0.00672876 0.00420602
4958 -0.0114234 0.00671642 0.00470135
4960 -0.0111309 0.00668326 0.00510284
4962 -0.0107901 0.00659691 0.00531842
4964 -0.0104094 0.00644756 0.00533402
4966 -0.00999552 0.00625815 0.00523134
4968 -0.00956344 0.00605694 0.00508883
4970 -0.00913926 0.00586286 0.00494959
4972 -0.00875224 0.00568568 0.00483881
4974 -0.00842298 0.00552595 0.00477025
4976 -0.0081586 0.00537531 0.00474495
4978 -0.00795325 0.00522775 0.0047562
4980 -0.00778784 0.0050819 0.00479985
4982 -0.00763688 0.00494968 0.00487077
4984 -0.00747559 0.00485122 0.00495816
4986 -0.00728503 0.00480672 0.005049
4988 -0.00705185 0.00483693 0.00513677
4990 -0.00676795 0.00496459 0.00522573
4992 -0.00643646 0.00519888 0.00531911
4994 -0.0060785 0.0055169 0.00541714
4996 -0.00572462 0.00587386 0.00551786
4998 -0.00539657 0.00622648 0.00562285
5000 -0.00510019 0.00655113 0.00572995
5002 -0.00483634 0.00683435 0.00583712
5004 -0.00460412 0.00706523 0.00593672
5006 -0.00439955 0.00723559 0.00602037
5008 -0.00421629 0.00734363 0.00608401
5010 -0.00404616 0.00739659 0.00613115
5012 -0.00388189 0.00740779 0.00617248
5014 -0.00371983 0.00739149 0.00622179
5016 -0.00355793 0.00735913 0.00629034
5018 -0.00339228 0.00731911 0.00638236
5020 -0.00321594 0.00727706 0.00649477
5022 -0.00302081 0.00723633 0.00661992
5024 -0.00279634 0.00719951 0.00674857
5026 -0.00253065 0.0071681 0.00687006
5028 -0.00221261 0.00714332 0.00697118
5030 -0.00183655 0.00712898 0.00703766
5032 -0.00140654 0.00713045 0.00705717
5034 -0.000938893 0.00714989 0.00702236
5036 -0.000467306 0.00719037 0.00693036
5038 -3.73351e-05 0.00724957 0.00678888
